,SBD,Toán,Văn,Sử,Địa,Ngoại ngữ,GDCD,Lí,Hóa,Sinh
1704,50004131,8.2,7.75,8.0,6.75,8.0,8.25,,,
1705,50004132,7.8,6.5,,,8.4,,8.0,7.25,5.5
1706,50004133,8.2,8.0,8.25,6.5,9.4,8.75,,,
1707,50004134,8.6,7.5,,,9.4,,8.0,7.0,6.25
1708,50004135,4.4,8.0,7.75,6.5,6.6,8.5,,,
1709,50004136,8.2,8.0,,,7.4,,8.0,8.5,6.25
1710,50004137,,8.0,8.0,8.5,,,,,
1711,50004138,8.0,8.0,7.0,7.5,8.2,8.75,,,
1712,50004140,7.4,6.25,8.75,8.0,7.6,9.25,,,
1713,50004141,7.8,,,,9.0,,8.25,,
1714,50004142,3.4,,,,,,4.5,3.5,
1715,50004143,7.8,6.0,,,5.4,,7.75,7.5,2.75
1716,50004144,7.2,7.0,,,8.0,,3.75,6.75,3.25
1717,50004145,,3.75,6.0,6.25,,,,,
1718,50004146,3.8,6.0,5.25,6.75,,,,,
1719,50004147,8.0,6.0,,,8.0,,7.75,8.5,7.75
1720,50004148,7.2,7.75,,,6.6,,8.0,5.75,4.75
1721,50004149,7.2,7.5,,,,,6.75,9.5,7.5
1722,50004150,4.8,8.25,7.0,8.0,7.0,9.0,,,
1723,50004151,8.2,6.25,,,7.0,,7.5,8.25,6.5
1724,50004152,5.0,7.5,6.25,7.5,7.2,8.0,,,
1725,50004153,2.8,6.5,7.25,7.5,,,,,
1726,50004154,6.2,5.0,6.0,5.75,,,,,
1727,50004155,8.6,,,,,,,8.25,7.75
1728,50004156,6.0,,,,,,,6.25,6.0
1729,50004157,7.6,6.0,,,4.2,,7.5,6.25,5.5
1730,50004158,3.2,,,,,,3.0,1.75,
1731,50004159,3.0,4.5,4.0,,,,,,
1732,50004160,6.0,7.25,8.5,7.75,5.4,8.25,,,
1733,50004161,7.4,7.25,6.0,7.0,7.0,8.0,,,
1734,50004162,6.4,6.75,4.25,5.5,,,,,
1735,50004163,7.8,7.0,,,9.8,,,,
1736,50004164,7.2,7.5,7.25,8.0,8.0,8.75,,,
1737,50004165,7.8,6.0,,,4.6,,6.75,9.5,4.75
1738,50004166,6.6,3.75,5.75,5.75,,,,,
1739,50004167,8.2,8.25,,,7.0,,4.75,8.0,4.0
1740,50004168,5.6,6.75,6.5,5.75,7.4,7.0,,,
1741,50004169,8.4,7.25,5.75,5.0,6.6,7.25,,,
1742,50004170,8.6,7.0,,,6.4,,7.0,5.0,5.25
1743,50004171,7.4,,,,,,7.5,7.5,
1744,50004172,7.8,6.0,,,7.0,,8.0,7.75,2.25
1745,50004173,8.2,6.75,,,6.2,,6.5,6.75,4.75
1746,50004174,8.0,7.25,,,9.4,,6.75,8.0,6.5
1747,50004175,8.8,,,,,,8.5,7.75,
1748,50004176,6.6,7.0,,,6.0,,7.0,7.25,4.25
1749,50004177,7.8,,,,,,,8.75,8.25
1750,50004178,4.2,6.25,5.0,,,,,,
1751,50004179,7.6,7.5,8.75,,,,,,
1752,50004180,8.4,7.25,,,7.2,,7.0,8.5,8.5
1753,50004181,8.6,6.75,,,7.6,,6.5,8.0,5.5
1754,50004182,8.0,6.5,,,6.4,,7.25,7.75,6.5
1755,50004183,7.8,,,,,,7.25,8.75,
1756,50004184,3.2,4.75,6.5,7.0,,,,,
1757,50004185,6.6,,,,,,5.25,5.5,
1758,50004186,5.6,5.5,7.5,5.75,,,,,
1759,50004187,7.4,7.17,,,5.8,,7.0,8.0,4.75
1760,50004188,5.2,7.0,7.0,7.5,5.6,8.0,,,
1761,50004189,8.0,7.25,6.25,7.0,6.8,8.25,,,
1762,50004190,6.6,7.0,6.5,6.25,,,,,
1763,50004191,8.2,6.25,,,7.6,,3.75,7.75,7.5
1764,50004192,4.6,5.5,6.0,5.75,,,,,
1765,50004193,6.4,6.75,,,,,,6.5,
1766,50004194,8.4,7.25,8.5,8.25,9.6,9.0,,,
1767,50004195,4.4,7.25,5.0,7.5,4.4,8.0,,,
1768,50004196,9.0,7.0,,,5.0,,5.75,8.75,7.5
1769,50004197,8.8,,,,,,,8.75,8.5
1770,50004198,6.8,7.75,8.5,8.0,6.4,8.75,,,
1771,50004199,7.4,6.25,,,5.6,,6.5,6.75,7.0
1772,50004200,9.0,5.75,,,7.8,,7.5,5.5,4.5
1773,50004201,8.2,7.5,,,7.0,,6.0,8.5,8.25
1774,50004202,7.4,5.0,,,4.8,,4.5,6.5,3.5
1775,50004203,6.8,6.25,7.25,7.25,6.6,8.0,,,
1776,50004204,6.2,7.25,6.5,7.25,6.6,7.75,,,
1777,50004205,7.6,7.25,,,8.8,,7.0,6.5,3.75
1778,50004206,5.8,6.75,4.75,6.75,6.4,8.25,,,
1779,50004207,8.0,,,,,,7.25,8.5,
1780,50004208,7.8,7.0,,,6.6,,4.75,7.75,8.0
1781,50004209,8.8,6.5,,,7.4,,4.75,9.0,8.5
1782,50004210,7.2,7.25,7.75,7.75,7.8,8.25,,,
1783,50004212,7.8,7.0,,,8.6,,7.75,8.0,6.75
1784,50004213,7.8,7.5,,,5.0,,5.0,7.5,8.75
1785,50004214,6.8,4.75,4.0,,,,,,
1786,50004216,6.6,5.75,5.75,6.75,,,,,
1787,50004217,8.4,6.5,,,6.2,,6.25,8.5,8.5
1788,50004218,6.8,6.0,6.0,5.0,,,,,
1789,50004219,3.0,,,,,,,4.0,3.25
1790,50004220,8.6,6.75,,,5.2,,7.75,8.5,6.5
1791,50004221,3.8,5.25,6.0,7.25,,,,,
1792,50004222,4.2,4.0,4.0,4.75,,,,,
1793,50004223,8.2,6.75,,,6.6,,6.75,8.5,5.25
1794,50004224,7.2,7.75,4.5,7.0,7.2,8.25,,,
1795,50004225,3.2,8.0,6.75,6.0,4.2,6.25,,,
1796,50004226,8.0,7.75,6.5,6.25,9.0,7.75,,,
1797,50004227,7.4,7.75,5.75,7.0,7.0,8.0,,,
1798,50004228,8.2,7.25,6.5,7.0,8.4,8.25,,,
1799,50004229,8.6,7.75,8.25,8.25,9.4,9.5,,,
1800,50004230,,7.0,9.75,8.75,,,,,
1801,50004231,6.0,4.75,6.0,6.25,,,,,
1802,50004232,8.4,7.25,,,6.4,,7.25,7.5,4.5
1803,50004233,7.8,,,,,,,8.5,7.25
1804,50004234,6.0,8.0,6.5,6.5,5.6,9.25,,,
1805,50004235,7.2,6.25,8.25,6.25,,,,,
1806,50004236,,5.75,7.25,7.75,,,,,
1807,50004237,8.2,6.25,,,7.0,,8.25,8.0,4.25
1808,50004239,6.8,6.75,9.0,8.25,,,,,
1809,50004240,6.8,5.5,,,4.8,,7.0,6.0,3.5
1810,50004241,7.0,,,,,,,6.75,7.5
1811,50004242,7.2,5.75,,,6.2,,5.0,6.5,5.75
1812,50004243,6.2,5.5,6.0,6.25,,,,,
1813,50004244,9.2,5.75,,,8.6,,4.75,9.5,9.25
1814,50004245,2.6,2.75,3.0,6.75,,,,,
1815,50004246,7.8,8.0,,,5.4,,5.5,8.5,8.25
1816,50004247,7.4,8.5,6.75,7.0,5.8,8.75,,,
1817,50004248,8.6,7.0,,,6.8,,7.0,8.75,9.5
1818,50004249,8.2,6.5,,,5.6,,7.0,5.5,5.0
1819,50004250,6.4,5.25,4.75,7.5,,,,,
1820,50004251,9.8,6.75,,,8.2,,9.75,9.75,7.75
1821,50004253,8.2,6.0,,,5.6,,7.0,8.25,7.5
1822,50004254,7.6,6.5,,,7.4,,7.0,5.5,4.5
1823,50004255,,7.0,8.5,8.0,,,,,
1824,50004256,3.4,5.25,7.5,6.25,,,,,
1825,50004257,5.8,5.5,5.5,4.25,,,,,
1826,50004258,,5.0,6.5,6.0,,,,,
1827,50004259,7.4,7.5,7.25,6.5,9.0,8.0,,,
1828,50004260,8.4,7.25,,,7.0,,6.25,8.25,8.0
1829,50004261,8.8,7.5,6.75,6.75,6.2,7.25,,,
1830,50004262,8.2,,,,,,,8.25,7.25
1831,50004263,8.6,6.5,6.5,7.0,6.8,7.75,,,
1832,50004264,8.8,7.5,,,9.0,,7.25,9.5,4.75
1833,50004265,7.8,,,,,,,7.75,7.0
1834,50004266,8.4,7.25,7.0,7.0,8.0,8.25,,,
1835,50004267,7.2,,,,,,5.25,8.5,7.5
1836,50004268,5.2,7.5,6.5,7.75,6.0,7.75,,,
1837,50004269,5.8,7.5,7.25,6.25,8.8,8.25,,,
1838,50004270,7.2,6.75,,,3.0,,5.75,5.75,4.75
1839,50004271,7.8,7.0,6.0,7.5,8.8,8.75,,,
1840,50004272,8.2,6.0,,,7.8,,4.25,6.75,8.5
1841,50004273,8.0,8.5,,,9.4,,7.5,6.75,4.75
1842,50004274,8.2,7.0,,,5.8,,7.75,7.75,4.75
1843,50004275,7.8,6.5,,,8.4,,8.5,7.25,7.5
1844,50004276,8.4,7.0,,,9.4,,9.0,5.25,3.5
1845,50004277,7.0,7.75,,,6.8,,,,
1846,50004278,3.8,3.0,7.5,5.25,,,,,
1847,50004279,9.0,8.25,,,8.6,,8.75,7.75,6.75
1848,50004280,8.0,,,,,,,6.75,6.5
1849,50004281,8.2,7.75,6.25,6.5,7.2,7.75,,,
1850,50004282,5.6,6.25,,,,,4.0,6.75,5.0
1851,50004283,5.6,5.25,4.75,7.5,,,,,
1852,50004284,,5.75,9.5,9.25,,,,,
1853,50004285,7.4,7.25,,,8.6,,6.5,8.75,5.75
1854,50004287,,6.75,7.0,6.75,,,,,
1855,50004288,8.8,6.75,,,9.0,,8.75,8.0,9.5
1856,50004289,7.2,6.25,8.5,8.25,8.0,9.0,,,
1857,50004290,8.2,6.0,5.75,7.0,8.6,7.5,,,
1858,50004291,8.4,7.25,,,8.6,,4.75,8.0,8.0
1859,50004292,8.0,6.0,7.5,7.0,6.6,8.0,,,
1860,50004293,6.6,8.0,7.5,5.75,,,,,
1861,50004294,7.6,8.0,4.0,6.0,8.4,6.25,,,
1862,50004295,7.8,5.5,,,5.4,,6.25,8.25,7.25
1863,50004296,8.2,7.0,,,6.4,,8.5,8.25,7.0
1864,50004297,7.4,,,,,,,6.75,6.0
1865,50004298,8.4,6.5,,,6.4,,8.5,8.5,5.75
1866,50004299,5.8,6.5,5.5,6.75,5.0,7.25,,,
1867,50004300,9.2,7.5,,,6.0,,6.5,6.25,5.5
1868,50004301,7.0,7.5,,,6.6,,6.5,8.25,8.0
1869,50004302,8.0,7.25,,,8.2,,7.0,9.0,6.0
1870,50004303,4.8,6.5,6.5,8.0,8.6,9.25,,,
1871,50004304,,7.75,8.25,8.5,,,,,
1872,50004305,9.0,6.5,,,8.2,,8.5,8.5,6.75
1873,50004306,8.6,6.75,,,8.0,,6.5,8.0,5.0
1874,50004307,6.4,7.5,7.0,7.25,6.0,7.75,,,
1875,50004308,3.4,6.0,6.25,5.25,,,,,
1876,50004309,6.0,7.5,8.0,8.75,7.0,9.75,,,
1877,50004310,7.8,5.25,,,7.4,,7.5,9.0,3.5
1878,50004311,4.4,,,,,,,5.75,4.5
1879,50004312,6.4,6.75,6.25,7.0,5.8,9.25,,,
1880,50004313,7.2,7.0,7.0,5.75,,,,,
1881,50004314,7.2,7.5,,,3.6,,6.75,6.75,4.25
1882,50004315,6.0,5.25,4.0,5.0,,,,,
1883,50004316,7.6,7.5,5.75,8.0,5.2,8.0,,,
1884,50004317,4.6,6.0,6.5,6.5,7.4,8.0,,,
1885,50004318,3.6,5.25,7.25,6.5,,,,,
1886,50004319,6.4,6.0,7.75,7.5,5.4,8.75,,,
1887,50004320,7.0,7.5,,,4.4,,7.5,7.0,3.75
1888,50004321,7.8,7.5,,,5.2,,7.25,6.75,6.0
1889,50004322,8.2,7.5,,,4.8,,6.0,7.75,7.75
1890,50004323,7.0,6.25,4.25,5.5,6.0,8.5,,,
1891,50004324,6.6,6.0,7.25,7.25,3.0,8.75,,,
1892,50004325,6.8,7.25,,,7.8,,6.0,6.0,4.75
1893,50004326,6.8,6.5,5.5,6.5,4.8,8.25,,,
1894,50004327,7.8,6.25,,,9.0,,6.75,7.0,4.5
1895,50004328,7.8,8.5,7.0,6.75,8.2,9.0,,,
1896,50004329,8.2,7.0,,,6.2,,7.25,7.25,5.25
1897,50004330,7.6,8.0,,,8.4,,7.25,7.75,5.0
1898,50004331,6.4,6.75,7.75,7.25,6.2,9.0,,,
1899,50004332,6.4,6.25,6.75,6.5,7.4,9.0,,,
1900,50004333,7.4,7.75,7.0,7.25,6.6,8.75,,,
1901,50004334,8.0,7.25,,,6.4,,7.0,5.0,4.5
1902,50004335,7.0,8.0,5.75,7.0,5.4,8.5,,,
1903,50004336,8.2,7.0,,,6.2,,6.0,8.25,5.5
1904,50004337,8.0,7.0,,,4.6,,6.5,7.25,4.25
1905,50004338,8.0,7.5,,,5.0,,8.0,7.5,4.75
1906,50004339,4.6,7.0,,,4.0,,6.5,5.75,6.25
1907,50004340,8.0,7.0,5.75,6.25,6.8,8.75,,,
1908,50004341,8.6,7.5,,,9.8,,7.25,6.25,6.0
1909,50004342,7.8,6.25,3.75,5.75,4.0,8.25,,,
1910,50004343,6.2,7.0,,,5.0,,4.25,5.75,4.25
1911,50004344,8.0,7.75,,,6.6,,7.0,7.5,4.75
1912,50004345,5.6,6.5,4.5,6.5,,,,,
1913,50004346,6.6,7.0,4.25,6.0,6.0,8.5,,,
1914,50004347,7.2,7.5,8.0,6.25,5.0,9.0,,,
1915,50004348,3.2,4.0,5.75,3.5,,,,,
1916,50004349,7.8,6.5,7.0,7.25,5.4,9.25,,,
1917,50004350,7.6,7.0,,,,,4.25,5.5,6.75
1918,50004351,8.4,7.25,,,8.6,,9.25,9.25,7.75
1919,50004352,8.0,7.0,5.25,5.75,7.2,8.0,,,
1920,50004353,8.6,7.25,8.25,8.0,6.8,8.25,,,
1921,50004354,8.6,7.75,8.25,8.75,7.2,9.25,,,
1922,50004355,6.8,6.25,7.75,6.25,,,,,
1923,50004356,7.4,6.25,,,8.0,,8.0,7.75,8.0
1924,50004357,7.4,6.25,7.5,7.0,3.4,8.5,,,
1925,50004358,6.4,7.0,8.25,8.0,,,,,
1926,50004359,4.8,5.25,5.0,6.0,,,,,
1927,50004360,5.4,6.0,6.75,8.25,,,,,
1928,50004361,8.2,5.75,,,5.2,,7.75,7.5,5.0
1929,50004362,2.6,3.0,4.0,6.5,,,,,
1930,50004363,8.0,7.0,,,4.4,,5.75,8.25,6.5
1931,50004364,6.8,6.75,6.5,7.0,5.8,9.0,,,
1932,50004365,5.8,6.75,7.0,6.5,6.0,8.25,,,
1933,50004366,6.6,8.0,7.25,6.25,8.4,9.0,,,
1934,50004367,4.8,3.5,6.5,5.0,,,,,
1935,50004368,8.0,6.75,8.25,9.0,9.4,9.5,,,
1936,50004369,8.6,7.75,8.0,7.5,8.0,9.5,,,
1937,50004370,2.0,5.0,6.25,5.5,,,,,
1938,50004371,3.8,5.5,3.75,5.75,,,,,
1939,50004372,8.6,7.5,,,5.0,,8.5,9.0,4.5
1940,50004373,6.4,3.75,4.0,6.75,,,,,
1941,50004374,7.8,6.25,,,6.4,,6.75,7.75,3.75
1942,50004375,4.6,5.75,7.0,6.5,4.2,8.25,,,
1943,50004376,7.2,6.5,3.25,6.75,5.2,8.5,,,
1944,50004377,5.6,7.5,6.5,6.75,4.6,8.5,,,
1945,50004378,7.6,6.25,,,3.8,,7.25,7.0,3.75
1946,50004379,8.8,7.5,,,4.0,,8.0,6.5,5.5
1947,50004380,6.2,6.5,5.5,6.75,4.8,8.75,,,
1948,50004381,5.4,5.5,5.5,6.0,,,,,
1949,50004382,6.6,6.75,7.75,6.25,,,,,
1950,50004383,6.6,6.25,7.75,8.0,6.0,9.5,,,
1951,50004384,7.8,7.25,7.25,7.0,6.6,9.5,,,
1952,50004385,7.8,5.5,,,5.6,,4.75,5.0,4.25
1953,50004386,4.4,5.5,5.5,7.25,,,,,
1954,50004387,7.6,6.5,7.75,6.25,3.8,9.75,,,
1955,50004388,8.2,7.5,,,8.8,,8.25,7.25,7.25
1956,50004389,6.0,6.25,6.25,8.0,3.4,8.25,,,
1957,50004390,5.6,6.0,6.25,7.25,,,,,
1958,50004391,6.4,6.5,8.0,7.0,7.6,9.0,,,
1959,50004392,5.4,6.75,7.5,6.75,,,,,
1960,50004393,8.0,7.25,,,5.0,,7.25,9.0,7.25
1961,50004394,8.0,6.5,,,5.8,,7.0,8.75,7.0
1962,50004395,8.2,7.5,,,7.4,,6.25,6.0,6.0
1963,50004396,6.4,7.0,9.0,8.75,6.6,9.25,,,
1964,50004397,7.4,6.75,7.75,8.25,3.4,8.75,,,
1965,50004398,8.8,7.0,,,5.0,,7.0,7.75,5.25
1966,50004399,7.4,7.25,7.25,5.75,5.2,8.75,,,
1967,50004400,8.6,7.0,,,4.6,,3.75,8.5,8.25
1968,50004401,6.8,6.25,5.25,6.0,7.6,9.0,,,
1969,50004402,6.4,4.5,,,5.4,,5.75,6.25,7.75
1970,50004403,8.4,7.0,,,7.6,,9.0,9.25,5.0
1971,50004404,7.4,6.25,7.25,7.25,,,,,
1972,50004405,6.6,5.5,5.25,7.0,5.4,6.25,,,
1973,50004406,6.6,6.25,6.0,6.75,3.4,8.25,,,
1974,50004407,7.0,6.58,,,4.2,,6.0,6.0,6.25
1975,50004408,5.8,7.75,6.5,7.0,5.2,7.5,,,
1976,50004409,8.4,7.25,,,6.4,,7.25,8.5,5.0
1977,50004410,7.2,6.5,7.0,7.25,,,,,
1978,50004411,8.4,6.0,,,6.0,,6.25,8.75,8.5
1979,50004412,7.6,6.5,,,4.6,,6.25,5.75,5.75
1980,50004413,6.6,8.0,7.75,7.5,4.6,8.75,,,
1981,50004414,8.4,7.0,,,7.4,,7.25,7.5,6.25
1982,50004415,4.4,6.75,5.25,6.0,,,,,
1983,50004416,3.2,6.25,6.0,6.75,,,,,
1984,50004417,6.4,5.25,4.0,4.25,,,,,
1985,50004418,7.6,6.75,,,6.0,,8.0,8.0,6.0
1986,50004419,7.8,8.25,6.75,7.75,6.0,9.5,,,
1987,50004420,8.4,7.75,,,4.0,,7.25,8.5,8.25
1988,50004421,8.0,6.25,,,5.2,,6.75,6.75,4.25
1989,50004422,6.0,5.5,6.25,4.25,,,,,
1990,50004423,7.2,6.0,5.25,6.75,5.8,8.75,,,
1991,50004424,7.8,6.5,7.75,7.25,6.4,8.5,,,
1992,50004425,7.2,7.5,7.5,7.75,5.6,9.25,,,
1993,50004426,6.8,7.0,9.0,7.0,7.0,9.25,,,
1994,50004427,8.8,6.25,,,6.2,,7.25,6.5,5.5
1995,50004428,4.6,5.5,6.5,5.5,4.2,7.0,,,
1996,50004429,8.0,5.92,,,5.4,,8.25,8.25,5.25
1997,50004430,7.6,7.25,,,4.6,,5.75,5.75,5.5
1998,50004431,6.4,7.25,6.75,6.75,5.2,8.25,,,
1999,50004432,6.8,6.0,5.75,6.0,3.6,8.25,,,
2000,50004433,5.2,5.0,7.25,6.25,,,,,
2001,50004434,9.0,7.75,,,7.8,,7.25,7.0,7.5
2002,50004435,4.4,4.0,3.25,3.0,,,,,
2003,50004436,7.4,5.75,,,5.2,,6.25,5.25,5.75
2004,50004437,8.0,7.25,8.5,8.75,6.6,9.5,,,
2005,50004438,7.0,5.75,,,5.8,,5.5,5.5,5.75
2006,50004439,4.0,6.25,7.25,7.5,,,,,
2007,50004440,8.2,6.25,,,3.6,,7.25,7.75,3.0
2008,50004441,5.6,6.0,6.75,6.75,,,,,
2009,50004442,6.8,5.5,7.25,7.0,5.6,8.75,,,
2010,50004443,5.2,6.5,8.25,7.75,,,,,
2011,50004444,3.0,6.0,3.5,5.0,,,,,
2012,50004445,4.4,5.0,3.75,5.5,,,,,
2013,50004446,8.6,7.0,,,7.0,,6.5,6.5,5.0
2014,50004447,7.0,6.25,6.5,6.0,5.2,7.5,,,
2015,50004448,0.8,3.25,4.0,4.75,,,,,
2016,50004449,6.6,6.0,4.75,4.25,,,,,
2017,50004450,5.6,6.25,8.25,8.0,,,,,
2018,50004451,3.4,5.75,5.5,4.0,,,,,
2019,50004452,7.8,5.0,,,3.8,,8.25,8.0,3.75
2020,50004453,1.8,6.0,5.25,6.5,,,,,
2021,50004454,7.2,6.5,6.0,6.75,4.8,8.75,,,
2022,50004455,8.0,7.5,,,8.0,,7.5,6.75,4.25
2023,50004456,8.0,6.75,,,6.0,,7.5,6.25,5.75
2024,50004457,7.6,6.75,,,4.4,,6.0,6.0,4.25
2025,50004458,3.6,3.5,6.75,6.75,,,,,
2026,50004459,5.8,6.5,6.25,5.0,3.4,8.25,,,
2027,50004460,8.0,7.0,,,6.0,,6.25,7.75,4.75
2028,50004461,7.6,6.0,8.5,7.5,4.8,9.25,,,
2029,50004462,4.0,5.75,7.0,5.75,,,,,
2030,50004463,8.0,8.0,,,4.4,,5.75,7.0,5.75
2031,50004464,7.4,4.25,6.0,7.5,2.6,8.75,,,
2032,50004465,8.0,6.75,,,6.2,,6.0,7.5,6.25
2033,50004466,7.4,6.75,,,5.4,,7.25,7.25,4.0
2034,50004467,2.6,3.75,4.25,4.5,,,,,
2035,50004468,5.0,5.75,7.5,7.0,7.2,8.75,,,
2036,50004469,7.4,5.75,,,5.4,,3.75,6.75,5.75
2037,50004470,8.0,6.5,,,5.4,,8.5,8.5,6.0
2038,50004471,8.4,8.0,,,6.0,,7.75,7.25,6.5
2039,50004472,7.6,7.0,7.75,6.75,7.6,9.75,,,
2040,50004473,7.8,8.0,,,8.8,,7.75,7.5,6.0
2041,50004474,8.2,8.0,8.25,7.75,5.2,9.5,,,
2042,50004475,7.6,8.0,,,8.2,,7.25,9.0,5.75
2043,50004476,8.4,7.75,,,3.4,,7.0,6.75,5.0
2044,50004477,7.4,7.0,,,6.4,,5.25,8.75,4.5
2045,50004478,2.8,5.5,5.0,5.25,,,,,
2046,50004479,7.2,5.5,,,4.4,,3.75,8.0,6.25
2047,50004480,5.4,5.75,3.25,5.75,,,,,
2048,50004481,6.6,5.75,6.5,5.0,5.6,8.0,,,
2049,50004482,7.8,6.25,7.75,8.25,4.2,8.5,,,
2050,50004483,8.6,6.75,,,5.6,,6.75,6.75,7.25
2051,50004484,6.2,6.0,7.5,5.75,5.0,6.5,,,
2052,50004485,4.8,6.0,6.0,6.25,,,,,
2053,50004486,7.4,7.17,,,7.6,,6.5,7.25,4.0
2054,50004487,6.6,6.0,8.0,7.75,,,,,
2055,50004488,4.4,5.75,,,4.4,,4.75,6.0,5.25
2056,50004489,8.6,7.75,,,6.0,,8.75,8.25,6.75
2057,50004490,8.4,7.75,,,8.6,,7.0,7.0,5.0
2058,50004491,3.2,3.5,4.0,6.0,,,,,
2059,50004492,4.8,4.5,4.75,6.0,,,,,
2060,50004493,8.0,7.0,,,6.4,,7.75,7.5,6.25
2061,50004494,8.4,7.75,,,7.6,,7.5,8.0,5.0
2062,50004495,7.0,6.5,7.0,6.25,4.6,9.0,,,
2063,50004496,5.8,7.0,6.5,6.5,5.8,8.0,,,
2064,50004497,7.4,7.25,,,3.8,,6.0,7.25,4.0
2065,50004498,8.2,6.0,,,6.4,,5.25,5.5,6.75
2066,50004499,8.2,5.5,5.5,7.5,5.0,7.5,,,
2067,50004500,5.6,7.75,7.0,6.0,7.2,7.5,,,
2068,50004501,7.2,8.0,6.75,7.75,6.8,9.0,,,
2069,50004502,7.2,7.0,,,5.6,,7.0,5.5,3.75
2070,50004503,7.0,7.0,,,4.6,,5.0,8.0,6.0
2071,50004504,6.0,6.0,7.25,5.0,5.8,8.25,,,
2072,50004505,7.8,7.75,,,5.4,,7.75,7.25,4.0
2073,50004506,4.8,7.25,8.0,8.25,3.6,9.0,,,
2074,50004507,8.0,8.0,9.0,6.75,7.2,9.75,,,
2075,50004508,6.0,5.5,6.5,6.0,6.2,8.75,,,
2076,50004509,7.6,7.25,,,5.6,,6.0,7.25,4.5
2077,50004510,5.4,5.75,7.0,5.75,,,,,
2078,50004511,6.8,6.5,,,3.0,,4.5,4.5,4.25
2079,50004512,9.2,7.25,,,7.6,,6.5,8.5,6.75
2080,50004513,7.8,6.75,,,7.4,,6.75,6.25,4.5
2081,50004514,5.2,5.5,6.25,6.25,4.4,9.25,,,
2082,50004515,8.4,7.5,,,8.0,,8.75,8.25,8.5
2083,50004516,8.8,7.75,,,7.8,,7.75,8.75,4.75
2084,50004517,3.8,2.25,2.5,4.5,,,,,
2085,50004518,7.0,7.75,8.5,8.75,5.6,9.0,,,
2086,50004519,8.0,7.0,,,4.8,,7.5,8.0,6.5
2087,50004520,5.8,5.75,3.5,5.5,,,,,
2088,50004521,7.6,8.0,9.25,8.75,7.2,9.25,,,
2089,50004522,7.6,5.75,,,4.6,,4.5,7.75,5.5
2090,50004523,4.6,4.75,3.75,3.75,,,,,
2091,50004524,2.0,2.75,4.75,4.25,,,,,
2092,50004525,7.6,6.0,5.25,6.75,7.2,8.25,,,
2093,50004526,2.0,5.0,4.5,4.25,,,,,
2094,50004527,4.4,4.5,5.25,5.5,,,,,
2095,50004528,6.4,6.75,6.25,7.5,3.4,9.0,,,
2096,50004530,8.0,5.75,,,5.2,,6.0,8.25,6.0
2097,50004531,3.6,6.75,6.25,6.5,,,,,
2098,50004532,8.0,7.5,,,7.4,,7.0,5.0,5.75
2099,50004533,8.6,7.25,,,6.0,,5.75,7.75,3.75
2100,50004534,8.4,8.5,,,8.8,,7.75,7.75,7.0
2101,50004535,6.8,7.5,9.25,7.25,5.2,7.5,,,
2102,50004536,8.0,6.5,,,6.2,,6.75,5.5,5.5
2103,50004537,7.0,6.33,5.75,6.75,5.4,9.0,,,
2104,50004538,4.8,5.0,6.25,5.25,,,,,
2105,50004539,5.8,6.0,7.0,6.75,,,,,
2106,50004540,5.6,4.5,8.0,7.0,,,,,
2107,50004541,8.4,7.5,,,8.2,,7.75,8.0,8.0
2108,50004542,2.8,3.0,4.0,2.75,,,,,
2109,50004543,3.2,5.75,5.25,3.75,,,,,
2110,50004544,7.6,6.0,,,7.8,,6.25,6.0,4.25
2111,50004545,8.2,7.25,,,6.4,,6.75,6.0,5.25
2112,50004546,7.4,7.5,8.5,8.75,5.8,9.25,,,
2113,50004547,8.4,6.5,6.5,6.0,6.2,8.75,,,
2114,50004548,8.0,7.25,,,6.2,,5.25,6.75,4.5
2115,50004550,7.8,7.5,7.75,8.0,7.0,9.75,,,
2116,50004551,7.8,7.0,,,5.8,,7.0,6.5,6.75
2117,50004552,7.6,5.5,6.0,8.0,2.0,9.0,,,
2118,50004553,6.0,7.0,7.5,7.25,4.0,8.75,,,
2119,50004554,6.4,6.0,6.0,5.75,7.6,8.0,,,
2120,50004555,2.8,4.5,6.5,6.75,,,,,
2121,50004556,8.2,6.5,,,4.6,,8.5,8.0,4.5
2122,50004557,6.0,6.25,7.0,7.0,4.8,8.0,,,
2123,50004558,7.8,7.5,,,4.4,,6.25,8.25,5.0
2124,50004559,7.6,5.75,7.25,6.0,5.0,8.75,,,
2125,50004560,6.4,6.5,4.75,4.75,,,,,
2126,50004561,7.2,5.25,4.75,6.5,3.0,5.25,,,
2127,50004562,8.8,8.25,,,5.8,,8.25,8.25,6.0
2128,50004563,7.4,6.75,7.5,6.25,9.2,7.75,,,
2129,50004564,7.8,8.25,,,5.8,,7.25,8.5,7.5
2130,50004565,5.2,6.25,5.25,5.5,6.4,8.0,,,
2131,50004566,7.4,6.5,,,7.4,,6.5,5.25,4.0
2132,50004567,5.0,6.0,6.0,5.75,4.0,8.0,,,
2133,50004568,8.0,6.75,7.25,6.0,4.8,8.0,,,
2134,50004569,8.6,8.0,8.75,8.25,8.6,9.0,,,
2135,50004570,6.8,6.0,6.75,7.75,7.2,9.25,,,
2136,50004571,8.2,8.0,8.75,8.5,6.4,9.5,,,
2137,50004572,8.2,8.0,8.0,7.5,5.6,8.5,,,
2138,50004573,2.8,1.5,3.5,4.75,,,,,
