,SBD,Toán,Văn,Sử,Địa,Ngoại ngữ,GDCD,Lí,Hóa,Sinh
3716,50013732,8.0,7.5,,,5.2,,7.75,7.5,7.0
3717,50013733,7.6,7.75,8.5,8.25,5.6,9.25,,,
3718,50013734,3.8,4.5,4.0,5.0,2.2,7.5,,,
3719,50013735,7.8,5.5,,,3.0,,7.25,7.0,5.0
3720,50013736,8.2,8.0,,,4.2,,6.25,7.0,6.0
3721,50013737,6.8,5.75,6.25,8.0,3.8,9.25,,,
3722,50013738,3.2,5.75,5.75,6.75,4.8,8.25,,,
3723,50013739,6.0,6.5,7.0,7.0,4.2,8.5,,,
3724,50013740,7.0,5.75,8.5,8.0,5.0,8.75,,,
3725,50013741,7.0,6.75,,,7.2,,7.0,6.5,5.75
3726,50013742,8.2,5.5,,,6.2,,9.0,8.5,7.5
3727,50013743,7.2,6.5,7.75,8.25,7.2,8.5,,,
3728,50013744,5.8,6.0,,,4.2,,6.5,5.25,6.5
3729,50013745,6.2,7.0,6.5,7.0,3.2,9.75,,,
3730,50013746,7.6,7.25,9.5,9.0,6.4,9.25,,,
3731,50013747,5.6,6.0,4.5,6.5,3.0,9.0,,,
3732,50013748,5.4,4.0,6.75,5.5,3.0,8.0,,,
3733,50013749,4.6,5.25,4.5,6.75,4.4,7.25,,,
3734,50013750,7.8,6.25,,,7.4,,7.0,6.75,5.75
3735,50013751,8.4,8.0,,,6.6,,9.0,8.25,8.25
3736,50013752,8.0,6.75,,,4.2,,7.75,8.0,4.75
3737,50013753,3.8,5.5,5.5,5.25,3.4,7.5,,,
3738,50013754,8.4,8.0,,,6.2,,7.75,7.5,6.75
3739,50013755,5.2,7.0,5.25,8.25,3.8,8.5,,,
3740,50013756,3.8,6.25,7.5,8.25,3.6,9.0,,,
3741,50013757,7.4,7.0,,,2.0,,6.5,6.25,6.0
3742,50013758,8.2,7.0,,,8.6,,6.75,6.5,5.25
3743,50013759,7.2,8.0,7.25,6.0,5.2,9.25,,,
3744,50013760,6.6,5.0,,,3.4,,5.25,5.5,3.5
3745,50013761,5.6,6.75,6.5,8.25,2.6,9.0,,,
3746,50013762,6.8,5.75,,,4.0,,7.5,7.0,4.75
3747,50013763,7.2,8.0,,,4.6,,7.0,8.5,6.25
3748,50013764,7.2,8.0,,,6.0,,6.75,6.5,5.0
3749,50013765,8.0,6.5,,,3.6,,6.25,6.25,6.5
3750,50013766,6.8,7.75,8.25,8.75,6.0,9.25,,,
3751,50013767,8.4,6.75,,,6.2,,6.75,7.25,7.0
3752,50013768,7.2,8.0,,,6.6,,7.5,8.25,6.25
3753,50013769,8.4,8.0,,,8.8,,7.0,5.75,5.0
3754,50013770,6.8,8.25,,,4.4,,6.25,6.25,4.75
3755,50013771,5.4,8.0,7.5,6.5,5.6,8.75,,,
3756,50013772,8.0,7.08,7.75,8.0,4.4,9.5,,,
3757,50013773,6.8,6.25,5.25,8.25,4.8,9.0,,,
3758,50013774,7.2,7.5,3.5,5.25,4.2,7.5,,,
3759,50013775,7.0,8.0,,,6.4,,7.0,6.25,4.75
3760,50013776,7.2,8.0,8.0,8.75,3.2,9.0,,,
3761,50013777,4.2,6.25,4.0,7.25,3.0,8.25,,,
3762,50013778,7.6,7.25,,,7.0,,6.75,8.0,8.0
3763,50013779,6.0,7.5,5.5,6.75,3.6,8.75,,,
3764,50013780,7.2,8.0,,,8.0,,7.0,6.5,3.5
3765,50013781,8.0,7.25,,,5.4,,6.25,6.5,7.25
3766,50013782,7.4,8.0,7.0,6.0,4.6,9.25,,,
3767,50013783,6.8,6.25,5.5,7.25,4.0,8.5,,,
3768,50013784,3.6,7.25,4.75,5.0,3.2,6.75,,,
3769,50013785,8.4,7.0,,,5.2,,7.0,6.75,6.25
3770,50013786,7.2,7.0,,,6.4,,6.5,7.5,6.75
3771,50013787,4.0,6.5,4.5,6.0,2.8,5.5,,,
3772,50013788,8.0,8.0,7.75,8.5,6.2,9.25,,,
3773,50013789,5.0,6.75,7.75,6.25,3.2,8.25,,,
3774,50013790,8.4,8.0,,,7.0,,8.5,6.5,6.75
3775,50013791,7.2,7.0,7.5,8.75,4.6,9.25,,,
3776,50013792,7.6,8.0,,,4.8,,7.75,7.5,7.5
3777,50013793,7.6,7.75,7.5,8.0,4.8,8.75,,,
3778,50013794,7.4,7.0,,,5.6,,7.5,6.0,6.0
3779,50013795,8.0,8.25,,,5.4,,7.75,7.75,6.75
3780,50013796,5.0,6.25,,,1.8,,4.75,3.5,3.25
3781,50013797,7.6,7.25,5.5,7.0,4.4,9.0,,,
3782,50013798,7.0,7.25,,,5.4,,8.0,8.5,7.25
3783,50013799,6.2,5.0,6.75,8.25,4.4,9.25,,,
3784,50013800,6.8,7.25,6.5,8.25,5.0,8.75,,,
3785,50013801,7.6,7.25,,,8.2,,6.5,6.25,4.0
3786,50013802,5.6,7.0,6.5,6.5,4.8,8.75,,,
3787,50013803,7.0,6.25,5.0,5.5,4.0,7.75,,,
3788,50013804,4.0,5.25,3.5,5.75,2.0,7.0,,,
3789,50013805,7.4,7.25,,,3.4,,6.5,6.25,5.0
3790,50013806,7.4,6.5,,,4.8,,8.5,8.0,6.75
3791,50013807,7.6,7.25,,,4.8,,8.0,7.25,6.5
3792,50013808,2.4,6.0,7.0,5.5,1.6,9.0,,,
3793,50013809,5.0,6.5,5.5,6.75,3.4,7.75,,,
3794,50013810,6.0,6.75,7.5,8.0,5.8,8.5,,,
3795,50013811,3.2,5.25,4.25,5.5,4.4,7.5,,,
3796,50013812,5.8,6.5,7.75,7.5,4.0,9.0,,,
3797,50013813,7.6,6.0,,,5.8,,7.5,7.0,3.5
3798,50013814,6.4,6.0,,,2.4,,5.0,3.25,3.75
3799,50013815,6.8,6.5,5.5,5.75,3.0,8.5,,,
3800,50013816,5.4,8.0,7.25,7.5,4.6,8.5,,,
3801,50013817,8.2,7.5,,,5.8,,7.75,7.0,5.75
3802,50013818,6.0,7.25,,,5.8,,5.0,5.75,4.0
3803,50013819,6.2,6.5,7.0,7.0,3.2,8.5,,,
3804,50013820,8.0,7.75,,,7.8,,7.0,5.75,4.75
3805,50013821,6.2,6.25,4.0,6.25,3.4,8.0,,,
3806,50013822,7.2,7.0,8.0,8.5,6.0,8.5,,,
3807,50013823,8.0,7.5,,,6.4,,8.5,8.25,6.25
3808,50013824,2.6,5.0,4.75,6.5,3.0,7.5,,,
3809,50013825,6.6,7.75,6.0,8.0,4.4,9.25,,,
3810,50013826,7.4,8.0,,,7.4,,8.25,6.75,5.75
3811,50013827,7.6,7.0,9.25,8.25,4.8,8.75,,,
3812,50013828,7.8,7.5,,,4.4,,7.0,6.0,5.5
3813,50013829,6.4,7.5,5.75,6.5,3.8,9.0,,,
3814,50013830,8.0,8.0,,,5.8,,7.25,8.0,6.5
3815,50013831,8.0,8.0,,,5.2,,7.5,6.5,6.25
3816,50013832,8.4,7.5,,,7.0,,7.5,8.75,7.75
3817,50013833,5.6,7.5,6.0,6.5,4.2,9.25,,,
3818,50013834,7.0,6.5,,,3.4,,7.25,6.5,3.5
3819,50013835,6.0,6.75,7.5,6.5,3.2,9.0,,,
3820,50013836,8.4,6.75,,,4.8,,5.5,6.75,5.25
3821,50013837,7.6,7.5,,,5.8,,8.25,7.75,5.75
3822,50013838,5.8,7.25,6.75,6.0,4.2,8.5,,,
3823,50013839,4.8,4.5,5.0,5.25,3.2,7.0,,,
3824,50013840,5.2,7.75,8.25,7.5,4.0,9.25,,,
3825,50013841,6.4,6.5,7.75,7.25,5.2,9.5,,,
3826,50013842,7.2,7.25,,,3.4,,5.75,5.5,6.0
3827,50013843,7.6,7.0,,,6.0,,6.5,5.75,7.5
3828,50013844,5.4,4.5,4.25,6.25,3.2,8.25,,,
3829,50013845,5.6,5.75,7.5,5.75,4.4,9.0,,,
3830,50013846,6.6,7.25,4.25,6.25,3.6,9.0,,,
3831,50013847,8.2,8.5,,,5.8,,7.25,6.25,7.5
3832,50013848,6.0,6.75,6.0,6.75,3.8,8.5,,,
3833,50013849,6.8,8.25,4.75,7.75,3.8,8.75,,,
3834,50013850,7.8,7.25,8.75,7.5,4.8,9.25,,,
3835,50013851,7.4,7.75,,,5.6,,7.25,6.75,5.75
3836,50013852,8.0,7.0,8.0,7.25,4.2,9.5,,,
3837,50013853,5.8,7.5,,,7.2,,6.25,6.5,7.0
3838,50013854,8.2,7.25,,,7.2,,9.0,8.0,5.75
3839,50013855,6.8,5.75,8.0,8.5,4.4,9.0,,,
3840,50013856,8.0,7.0,,,4.2,,7.0,7.0,6.25
3841,50013857,7.4,7.75,,,6.2,,6.75,7.5,7.25
3842,50013858,6.2,6.25,,,4.2,,6.75,5.75,4.0
3843,50013859,7.8,7.0,,,4.4,,5.5,5.75,3.5
3844,50013860,6.6,7.0,4.75,5.75,2.2,8.75,,,
3845,50013861,7.0,7.0,,,2.8,,7.25,6.0,4.5
3846,50013862,5.2,6.25,7.75,8.5,2.8,8.5,,,
3847,50013863,7.8,5.5,7.25,7.0,4.4,9.0,,,
3848,50013864,6.0,6.75,5.75,6.25,2.8,8.75,,,
3849,50013865,4.0,7.0,6.25,7.25,3.6,7.5,,,
3850,50013866,3.0,5.0,6.0,5.5,3.0,7.75,,,
3851,50013867,7.4,7.25,,,6.4,,7.75,7.75,5.75
3852,50013868,7.4,6.75,7.5,7.75,5.6,9.25,,,
3853,50013869,8.4,8.0,,,6.2,,8.0,8.25,8.25
3854,50013870,7.8,8.25,,,5.6,,7.5,7.25,6.0
3855,50013871,4.0,6.75,6.25,7.5,2.8,8.75,,,
3856,50013872,6.0,6.75,7.25,6.75,3.2,9.25,,,
3857,50013873,7.0,7.25,,,6.2,,7.0,6.0,6.0
3858,50013874,8.0,8.0,,,5.6,,7.75,8.25,7.5
3859,50013875,3.4,6.25,6.75,6.75,2.6,9.25,,,
3860,50013876,6.6,7.25,5.25,7.5,3.2,8.75,,,
3861,50013877,7.6,7.0,,,4.4,,6.75,6.25,5.0
3862,50013878,7.4,7.0,,,3.4,,7.0,7.0,5.5
3863,50013879,8.4,7.0,,,8.2,,7.25,9.0,6.75
3864,50013880,4.0,6.25,6.5,6.75,6.2,8.75,,,
3865,50013881,6.8,7.0,,,4.6,,5.25,6.0,6.0
3866,50013882,6.0,8.0,7.25,8.0,4.0,8.5,,,
3867,50013883,7.6,6.75,5.25,6.25,5.2,8.75,,,
3868,50013884,7.8,6.75,,,7.6,,5.5,8.5,7.0
3869,50013885,6.0,8.0,,,5.6,,6.75,8.0,5.5
3870,50013886,6.8,7.25,4.5,5.25,2.6,7.0,,,
3871,50013887,7.0,6.75,6.25,8.0,2.8,9.0,,,
3872,50013888,6.8,6.75,6.25,7.25,4.6,9.0,,,
3873,50013889,6.8,8.5,,,3.2,,5.75,6.75,6.0
3874,50013890,6.6,7.5,6.75,6.5,4.2,8.75,,,
3875,50013891,7.0,6.0,5.0,7.25,5.0,8.25,,,
3876,50013892,5.2,6.5,6.25,6.75,3.2,8.75,,,
3877,50013893,6.6,7.0,8.5,8.75,5.6,8.75,,,
3878,50013894,8.0,7.5,,,7.4,,8.0,7.5,6.25
3879,50013895,7.2,6.0,,,3.8,,5.0,5.75,5.25
3880,50013896,4.6,7.25,8.0,7.5,5.4,7.75,,,
3881,50013897,5.0,8.0,7.5,9.0,4.4,9.25,,,
3882,50013898,6.0,7.0,,,6.2,,7.75,6.25,5.75
3883,50013899,6.4,7.5,8.25,8.75,4.8,9.0,,,
3884,50013900,7.8,8.0,,,4.6,,6.75,7.25,6.0
3885,50013901,5.2,7.5,7.0,8.0,5.2,9.25,,,
3886,50013902,5.8,6.5,7.0,6.25,4.6,8.5,,,
3887,50013903,5.6,7.5,,,5.6,,4.5,3.5,4.0
3888,50013904,5.6,5.75,6.25,7.5,3.0,8.75,,,
3889,50013905,5.0,7.5,8.25,8.5,8.4,9.25,,,
3890,50013906,7.2,7.25,6.5,8.0,4.8,9.25,,,
3891,50013907,5.4,6.5,9.0,8.0,5.6,8.5,,,
3892,50013908,7.4,6.25,,,7.0,,8.0,6.75,6.25
3893,50013909,5.6,6.5,5.0,5.75,4.6,8.75,,,
3894,50013910,7.2,6.75,8.25,8.0,4.2,8.75,,,
3895,50013911,3.4,6.25,5.0,6.0,,,,,
3896,50013912,6.2,5.0,5.5,6.75,4.6,8.0,,,
3897,50013913,3.2,5.75,5.75,6.5,4.2,9.0,,,
3898,50013914,3.0,6.25,3.0,5.5,3.8,8.5,,,
3899,50013915,6.2,6.75,6.25,6.75,3.4,8.75,,,
3900,50013916,6.8,7.25,,,5.2,,6.5,6.5,5.75
3901,50013917,7.0,7.25,,,5.8,,6.25,7.75,7.0
3902,50013918,5.8,6.0,7.25,7.75,3.8,8.5,,,
3903,50013919,8.2,9.0,7.75,7.0,6.2,9.0,,,
3904,50013920,4.4,7.0,7.25,5.5,3.8,8.25,,,
3905,50013921,4.6,6.0,5.75,7.25,4.4,8.75,,,
3906,50013922,7.4,7.25,,,6.2,,7.75,7.0,5.5
3907,50013923,3.4,5.0,7.0,4.75,4.0,6.75,,,
3908,50013924,4.2,6.0,4.25,4.75,3.0,7.0,,,
3909,50013925,7.6,8.0,7.75,8.0,6.0,10.0,,,
3910,50013926,6.8,7.0,6.75,6.5,4.8,9.0,,,
3911,50013927,6.8,7.0,6.75,7.25,4.6,9.0,,,
3912,50013928,6.6,7.5,,,6.8,,6.25,4.25,4.75
3913,50013929,8.2,6.75,,,8.4,,6.5,4.25,5.0
3914,50013930,7.0,5.0,8.25,8.0,4.6,8.75,,,
3915,50013931,4.4,3.25,,,3.4,,6.25,4.0,4.0
3916,50013932,8.0,6.25,,,5.2,,7.0,8.0,5.75
3917,50013933,5.6,6.75,6.25,7.5,4.6,7.5,,,
3918,50013934,6.6,5.5,4.5,6.5,,,,,
3919,50013935,8.4,7.5,8.75,9.25,6.0,9.0,,,
3920,50013936,7.4,7.5,8.0,8.75,5.6,8.75,,,
3921,50013937,5.0,6.5,6.75,5.0,5.0,6.75,,,
3922,50013938,6.0,6.5,5.25,7.75,5.2,8.25,,,
3923,50013939,7.6,6.75,,,5.6,,7.5,8.5,6.5
3924,50013940,4.6,7.75,5.75,7.75,4.8,8.75,,,
3925,50013941,4.2,5.5,3.5,5.5,,,,,
3926,50013942,6.8,7.0,,,3.8,,6.0,5.75,5.75
3927,50013943,8.6,7.75,,,3.4,,7.5,8.5,6.25
3928,50013944,5.0,7.0,5.75,6.75,5.8,8.25,,,
3929,50013945,4.8,5.5,4.0,5.0,,,,,
3930,50013946,6.4,7.75,7.75,6.75,6.4,9.75,,,
3931,50013947,8.6,8.25,,,6.6,,8.5,8.25,7.0
3932,50013948,2.0,6.75,5.75,5.5,5.6,8.0,,,
3933,50013949,5.6,6.67,6.5,6.25,4.8,9.0,,,
3934,50013950,6.8,7.25,7.5,7.25,5.0,9.0,,,
3935,50013951,4.0,6.75,6.5,5.5,4.4,7.75,,,
3936,50013952,3.8,6.75,7.25,6.0,3.2,7.0,,,
3937,50013953,4.6,7.0,7.75,7.25,4.2,9.5,,,
3938,50013954,5.8,8.0,6.5,8.0,4.2,9.25,,,
3939,50013955,4.8,4.5,5.5,7.0,,,,,
3940,50013956,8.0,7.0,,,4.8,,7.5,7.25,6.0
3941,50013957,7.4,8.0,,,5.4,,5.75,5.5,7.0
3942,50013958,6.8,8.0,6.75,6.25,6.8,8.25,,,
3943,50013959,6.6,6.0,8.25,7.75,5.8,9.25,,,
3944,50013960,5.4,6.25,,,5.0,,7.0,6.25,6.75
3945,50013961,6.4,8.0,8.75,8.0,2.8,9.75,,,
3946,50013962,6.8,6.75,,,4.4,,6.75,5.5,8.0
3947,50013963,5.2,6.25,6.25,7.75,3.6,8.5,,,
3948,50013964,5.8,6.0,8.25,7.75,3.6,9.0,,,
3949,50013965,2.2,5.25,6.5,6.5,3.8,8.25,,,
3950,50013966,6.8,6.75,,,6.0,,5.5,8.0,7.25
3951,50013967,5.6,7.5,,,3.4,,4.5,5.25,5.75
3952,50013968,7.2,8.0,,,7.6,,6.5,7.25,7.5
3953,50013969,4.8,6.25,6.25,5.5,4.6,7.75,,,
3954,50013970,6.2,5.0,5.5,6.0,3.4,7.75,,,
3955,50013971,5.2,6.25,5.5,6.75,5.4,8.75,,,
3956,50013972,5.2,6.75,6.25,7.5,4.4,8.25,,,
3957,50013973,6.2,6.25,5.75,7.25,2.6,8.25,,,
3958,50013974,4.8,7.92,9.0,8.5,3.4,7.75,,,
3959,50013975,7.6,6.25,,,4.4,,4.5,7.25,7.5
3960,50013976,5.4,6.5,7.0,8.25,3.4,8.0,,,
3961,50013977,4.8,5.5,4.25,6.0,4.8,8.25,,,
3962,50013978,3.8,5.5,6.0,6.25,3.8,7.0,,,
3963,50013979,4.4,6.25,6.0,5.75,3.4,6.25,,,
3964,50013980,5.4,5.25,6.25,8.0,3.0,8.5,,,
3965,50013981,5.4,6.5,4.0,7.0,4.4,8.5,,,
3966,50013982,7.0,8.0,5.25,6.0,4.6,9.5,,,
3967,50013983,7.4,8.5,,,5.8,,7.0,8.5,6.75
3968,50013984,5.0,6.25,6.5,6.25,3.2,9.25,,,
3969,50013985,6.4,7.5,5.5,6.0,6.0,8.0,,,
3970,50013986,7.2,5.75,3.5,6.75,,,,,
3971,50013987,6.6,7.75,4.5,7.0,5.2,9.0,,,
3972,50013988,6.2,7.0,6.25,6.75,5.6,8.5,,,
3973,50013989,7.2,7.25,7.0,7.0,5.0,8.5,,,
3974,50013990,5.8,7.75,7.75,7.75,5.6,9.0,,,
3975,50013991,5.0,5.25,5.5,6.25,,,,,
3976,50013992,7.8,7.25,,,5.8,,8.0,7.25,6.0
3977,50013993,5.6,4.25,3.5,6.5,,,,,
3978,50013994,6.2,5.0,6.75,7.75,5.2,9.5,,,
3979,50013995,6.6,4.5,7.5,6.25,5.8,8.0,,,
3980,50013996,8.2,6.25,,,4.8,,5.5,6.0,6.5
3981,50013997,6.0,5.0,5.0,6.5,3.8,8.0,,,
3982,50013998,5.0,5.75,4.75,7.0,3.6,7.0,,,
3983,50013999,5.8,4.5,7.5,7.25,4.4,8.0,,,
3984,50014000,4.6,6.5,4.5,5.75,4.6,8.5,,,
3985,50014001,5.2,6.25,5.75,7.5,4.0,9.0,,,
3986,50014002,5.4,6.0,5.5,5.75,3.6,8.5,,,
3987,50014003,4.8,5.5,5.25,7.25,4.0,9.25,,,
3988,50014004,4.8,7.75,5.5,7.0,3.4,8.5,,,
3989,50014005,6.8,7.0,,,5.6,,7.5,7.0,6.5
3990,50014006,5.4,6.0,6.75,7.75,4.0,9.25,,,
3991,50014007,3.8,4.5,3.5,4.75,3.2,5.75,,,
3992,50014008,8.2,7.25,,,5.2,,8.75,8.25,5.75
3993,50014009,7.2,7.0,,,5.0,,7.75,8.0,6.5
3994,50014010,4.2,6.0,4.75,6.5,4.0,8.25,,,
3995,50014011,3.4,7.25,5.75,5.5,4.6,9.0,,,
3996,50014012,3.6,5.25,6.25,5.75,3.6,5.75,,,
3997,50014013,7.6,6.0,,,7.4,,7.75,5.0,4.25
3998,50014014,5.8,8.0,7.75,7.75,4.4,8.25,,,
3999,50014015,7.0,6.25,,,5.4,,6.0,5.25,5.25
4000,50014016,6.2,5.25,,,3.4,,4.75,7.75,6.75
4001,50014017,4.8,6.25,6.0,6.5,4.4,9.25,,,
4002,50014018,5.4,6.25,5.0,5.75,4.4,7.0,,,
4003,50014019,4.4,4.75,6.0,5.25,4.0,8.5,,,
4004,50014020,4.2,5.0,6.5,6.0,3.6,8.75,,,
4005,50014021,6.0,8.0,7.25,6.75,8.0,8.25,,,
4006,50014022,4.2,6.0,6.25,8.0,2.8,8.25,,,
4007,50014023,2.8,5.0,5.5,6.0,2.4,6.75,,,
4008,50014024,2.6,6.0,6.25,5.75,3.4,5.75,,,
4009,50014025,6.8,7.75,9.0,9.0,6.4,9.25,,,
4010,50014026,6.0,6.0,8.0,7.25,5.0,9.0,,,
4011,50014027,6.0,7.25,7.25,6.0,3.2,8.75,,,
4012,50014028,5.8,6.5,5.0,6.25,4.0,8.75,,,
4013,50014029,6.2,7.0,4.5,6.25,3.2,8.5,,,
4014,50014030,7.6,8.5,9.25,8.25,5.4,10.0,,,
4015,50014031,6.6,7.25,,,4.2,,6.25,7.75,5.5
4016,50014032,4.2,6.5,6.25,5.75,4.2,8.0,,,
4017,50014033,5.6,4.75,4.25,5.25,2.0,7.5,,,
4018,50014034,8.6,7.75,,,6.8,,6.75,6.25,7.0
4019,50014035,3.8,7.5,6.75,7.0,7.0,7.0,,,
4020,50014036,5.8,7.25,5.25,6.5,4.6,7.5,,,
4021,50014037,7.6,7.25,7.75,8.75,4.4,9.0,,,
4022,50014038,8.2,7.5,,,3.8,,6.25,7.75,6.25
4023,50014039,5.6,6.0,4.75,6.75,2.4,6.0,,,
4024,50014040,5.8,6.5,5.25,6.25,3.8,9.25,,,
4025,50014042,6.2,6.0,8.25,7.5,5.0,9.5,,,
4026,50014043,5.2,5.0,5.25,6.75,,,,,
4027,50014044,6.6,3.75,7.25,5.25,3.8,8.0,,,
4028,50014045,6.8,6.0,,,3.6,,5.5,5.5,4.5
4029,50014046,6.4,6.75,7.25,7.25,3.4,9.25,,,
4030,50014047,6.2,5.75,6.5,6.0,5.2,7.5,,,
4031,50014048,8.0,6.25,,,6.0,,5.5,4.5,5.5
4032,50014049,8.2,5.75,,,5.0,,5.25,8.75,9.0
4033,50014050,8.4,6.5,,,6.8,,6.0,7.75,9.25
4034,50014051,5.8,4.75,4.0,3.75,,,,,
4035,50014052,5.6,6.0,4.0,5.25,2.8,6.5,,,
4036,50014053,5.6,5.25,5.0,5.5,,,,,
4037,50014054,5.6,5.75,7.0,6.0,5.8,7.25,,,
4038,50014055,8.4,7.25,,,4.8,,7.5,6.5,5.5
4039,50014056,5.6,5.25,7.0,6.25,3.0,9.0,,,
4040,50014057,4.8,7.25,7.0,7.75,4.2,8.25,,,
4041,50014058,7.2,7.75,7.5,9.0,3.6,9.0,,,
4042,50014059,8.2,6.75,,,4.2,,8.25,8.0,6.5
4043,50014060,5.8,5.5,8.25,7.25,3.6,9.0,,,
4044,50014061,7.0,7.75,5.25,7.75,5.2,9.25,,,
4045,50014062,6.4,6.0,,,4.4,,4.75,7.25,5.25
4046,50014063,6.4,8.25,6.5,6.5,6.0,8.75,,,
4047,50014064,8.0,7.25,,,4.8,,7.5,8.25,7.0
4048,50014065,6.6,6.25,,,4.4,,5.75,6.0,5.5
4049,50014066,3.6,5.0,5.75,6.5,2.6,7.75,,,
4050,50014067,6.6,5.5,4.0,6.0,,,,,
4051,50014068,6.6,7.25,6.0,7.5,4.0,8.5,,,
4052,50014069,7.0,8.0,,,5.8,,7.5,6.5,4.75
4053,50014070,5.2,7.25,6.5,7.25,4.4,7.25,,,
4054,50014071,6.6,6.5,5.0,7.25,4.2,9.0,,,
4055,50014072,8.6,6.0,,,5.4,,7.5,8.0,6.25
4056,50014073,8.0,6.5,,,5.2,,6.5,7.25,6.25
4057,50014074,5.4,4.5,7.25,6.25,6.4,8.5,,,
4058,50014075,6.2,7.0,,,4.0,,7.0,6.5,5.0
4059,50014076,4.2,6.75,6.75,6.5,5.2,8.5,,,
4060,50014077,6.4,7.5,6.5,7.5,4.8,8.75,,,
4061,50014078,7.2,8.0,6.5,7.5,4.6,8.75,,,
4062,50014079,7.0,7.75,8.0,6.5,6.2,9.5,,,
4063,50014080,7.2,7.0,7.75,6.25,5.4,9.25,,,
4064,50014081,5.2,6.75,6.5,6.5,5.6,9.0,,,
4065,50014082,7.2,8.0,7.0,7.75,6.4,8.75,,,
4066,50014083,8.4,8.5,,,8.0,,6.0,7.5,6.75
4067,50014084,4.6,6.25,5.75,5.75,3.6,7.25,,,
4068,50014085,3.0,5.25,3.75,6.0,3.4,6.5,,,
4069,50014086,4.6,6.5,4.75,6.5,3.4,8.25,,,
4070,50014087,4.6,6.25,4.0,6.25,3.2,8.25,,,
4071,50014088,8.2,7.0,,,4.4,,7.25,5.5,5.0
4072,50014089,7.2,6.0,7.75,7.5,3.8,9.25,,,
4073,50014090,6.0,6.75,,,6.2,,7.25,7.75,5.25
4074,50014091,6.0,7.25,7.5,7.5,5.8,9.0,,,
4075,50014092,6.0,6.25,5.25,5.75,4.2,8.0,,,
4076,50014093,5.2,5.5,5.75,7.0,,,,,
4077,50014094,7.4,7.5,7.25,7.25,6.2,8.5,,,
4078,50014095,8.8,7.0,,,7.0,,8.0,9.5,9.25
4079,50014096,8.2,7.0,,,5.0,,7.25,8.5,7.75
4080,50014097,5.0,5.5,6.25,7.0,3.8,9.25,,,
4081,50014098,4.4,5.5,7.5,6.5,4.0,7.75,,,
4082,50014099,6.4,5.5,7.75,7.5,9.0,9.5,,,
4083,50014100,5.2,5.75,7.0,7.75,3.6,9.5,,,
4084,50014101,3.2,3.5,4.0,5.25,5.4,5.75,,,
4085,50014102,4.8,3.5,2.75,4.5,3.4,8.25,,,
4086,50014103,8.2,7.0,6.75,7.0,6.2,9.25,,,
4087,50014104,4.0,6.25,7.0,8.0,4.4,7.75,,,
4088,50014105,8.4,8.5,8.5,7.5,,9.75,,,
4089,50014106,6.8,6.25,,,4.8,,5.75,6.5,4.25
4090,50014107,5.8,7.5,5.75,5.25,2.8,9.25,,,
4091,50014108,8.2,7.25,,,6.8,,6.75,8.25,8.5
4092,50014109,6.8,6.5,7.0,7.25,4.8,9.25,,,
4093,50014110,6.2,7.0,6.0,7.25,4.8,8.75,,,
4094,50014111,6.6,7.0,6.5,6.0,,,,,
4095,50014112,8.0,7.75,8.25,8.75,4.4,9.0,,,
4096,50014113,5.8,5.75,,,3.4,,5.25,3.5,3.5
4097,50014114,7.4,8.0,,,5.0,,7.0,7.25,7.5
4098,50014115,7.0,7.25,,,5.0,,6.75,7.25,6.25
4099,50014116,6.2,6.75,8.0,8.25,3.6,8.25,,,
4100,50014117,7.2,6.75,8.0,8.5,5.8,8.75,,,
4101,50014118,3.8,7.0,6.75,6.25,3.2,8.75,,,
4102,50014119,8.2,8.25,9.25,7.5,5.0,9.25,,,
4103,50014120,5.8,5.5,7.75,4.75,,,,,
4104,50014121,5.2,5.75,4.0,6.25,3.8,8.0,,,
4105,50014122,6.4,6.5,6.5,6.75,4.0,9.0,,,
4106,50014123,6.2,7.5,6.5,6.5,3.8,8.75,,,
4107,50014124,5.4,7.0,,,3.6,,6.25,7.5,5.0
4108,50014125,6.4,7.75,6.25,5.75,6.0,8.75,,,
4109,50014126,5.6,7.75,6.75,8.25,6.0,9.5,,,
4110,50014127,7.6,7.25,,,5.2,,6.75,7.5,4.0
4111,50014128,6.0,7.0,6.25,7.0,8.2,8.25,,,
4112,50014129,7.2,7.5,,,4.6,,8.25,8.0,6.25
4113,50014130,5.8,7.25,6.0,6.75,5.0,8.5,,,
4114,50014131,2.4,7.0,5.25,5.5,4.2,7.75,,,
4115,50014132,5.4,7.25,4.5,7.5,4.0,8.25,,,
4116,50014133,7.6,7.25,,,5.0,,6.5,7.0,7.5
4117,50014134,6.8,6.75,,,5.6,,7.25,6.75,5.5
4118,50014135,7.4,5.0,7.0,6.25,5.8,8.75,,,
4119,50014136,8.6,8.5,,,9.2,,6.25,7.25,5.5
4120,50014137,7.2,8.0,,,5.4,,5.25,4.0,5.0
4121,50014138,7.8,8.75,8.0,8.25,8.2,9.5,,,
4122,50014139,7.8,5.5,7.25,6.5,5.4,8.25,,,
4123,50014140,8.4,7.0,,,6.6,,7.5,8.5,7.25
4124,50014141,7.0,8.0,,,4.6,,6.5,5.75,6.25
4125,50014142,8.0,8.25,,,5.8,,8.0,6.0,6.5
4126,50014143,7.6,8.0,,,5.6,,5.5,6.25,6.5
4127,50014144,7.2,6.75,6.75,6.75,4.6,8.75,,,
4128,50014145,5.8,6.25,,,5.8,,4.0,6.0,5.25
