,SBD,Toán,Văn,Sử,Địa,Ngoại ngữ,GDCD,Lí,Hóa,Sinh
2088,50002089,6.8,7.75,7.25,6.0,6.0,9.5,,,
2089,50002090,7.2,6.75,,,2.8,,3.5,3.25,4.0
2090,50002091,5.0,5.5,7.0,7.0,4.2,9.75,,,
2091,50002092,5.0,5.25,,,6.0,,4.25,6.25,3.5
2092,50002093,8.2,6.75,,,7.6,,7.25,7.5,5.25
2093,50002094,7.4,6.75,,,7.6,,6.75,6.25,6.25
2094,50002095,7.0,6.25,,,5.0,,4.75,5.75,3.25
2095,50002096,4.8,6.75,6.25,7.0,5.4,8.5,,,
2096,50002097,7.0,6.0,,,5.2,,4.5,4.5,4.5
2097,50002098,3.8,5.0,6.25,5.75,,,,,
2098,50002099,5.8,6.25,6.5,7.0,4.8,9.25,,,
2099,50002100,5.0,6.75,7.25,7.75,2.6,8.75,,,
2100,50002101,7.4,7.0,,,3.0,,7.0,7.5,3.25
2101,50002102,5.6,7.5,,,4.2,,3.75,4.0,4.0
2102,50002103,8.0,7.5,,,6.4,,8.5,8.5,6.75
2103,50002104,8.0,7.25,,,4.6,,7.5,7.25,5.0
2104,50002105,4.6,5.0,5.25,4.75,4.0,7.75,,,
2105,50002106,7.8,7.0,,,3.6,,6.25,6.75,5.25
2106,50002107,6.6,6.0,,,2.8,,2.75,4.0,4.0
2107,50002108,5.6,6.25,4.5,4.75,3.8,8.25,,,
2108,50002109,7.6,6.5,,,2.8,,6.25,7.25,2.5
2109,50002110,4.2,6.0,6.0,6.5,3.4,8.5,,,
2110,50002111,7.4,8.0,,,3.4,,6.75,6.75,4.0
2111,50002112,6.2,5.0,7.25,6.5,4.0,7.75,,,
2112,50002113,7.0,7.75,,,6.6,,7.5,7.75,5.5
2113,50002114,4.6,5.75,8.25,7.75,3.2,8.75,,,
2114,50002115,6.4,7.25,7.25,8.25,5.2,9.5,,,
2115,50002116,7.0,7.0,8.0,8.5,3.8,8.75,,,
2116,50002117,3.6,6.0,7.0,6.0,3.2,6.75,,,
2117,50002118,7.4,6.5,,,3.6,,5.0,4.5,4.5
2118,50002119,7.8,5.0,8.0,7.75,7.2,9.5,,,
2119,50002120,6.6,5.75,8.25,7.75,5.8,8.75,,,
2120,50002121,7.0,7.0,,,9.2,,7.25,6.25,3.0
2121,50002122,6.2,6.75,7.5,8.0,4.2,9.25,,,
2122,50002123,6.4,6.25,8.75,8.25,6.0,9.5,,,
2123,50002124,8.2,6.25,,,4.2,,8.0,7.75,4.25
2124,50002125,5.2,6.0,5.25,6.75,3.0,8.75,,,
2125,50002126,5.0,6.25,7.5,7.5,4.4,8.75,,,
2126,50002127,8.0,8.25,6.25,7.25,6.2,9.25,,,
2127,50002128,5.4,4.75,5.5,7.25,3.6,8.25,,,
2128,50002129,6.6,6.0,,,4.2,,7.75,7.25,6.0
2129,50002130,8.4,7.25,,,7.6,,7.25,9.25,6.0
2130,50002131,4.6,4.25,6.75,6.25,3.8,8.5,,,
2131,50002132,5.2,5.0,4.0,6.5,4.8,8.25,,,
2132,50002133,7.0,7.75,,,4.6,,6.75,7.5,3.5
2133,50002134,5.4,5.75,6.25,6.25,4.0,8.5,,,
2134,50002135,5.8,5.5,7.75,6.25,2.8,8.5,,,
2135,50002136,4.8,5.75,4.25,5.75,2.8,7.0,,,
2136,50002137,6.4,7.5,8.5,8.5,4.6,9.0,,,
2137,50002138,4.8,4.0,7.0,8.25,3.8,7.5,,,
2138,50002139,6.8,8.5,8.75,7.25,6.2,9.75,,,
2139,50002140,7.0,7.0,,,6.4,,7.5,7.75,4.0
2140,50002141,7.8,8.0,,,8.8,,8.25,8.5,6.75
2141,50002142,7.2,8.25,9.0,7.75,6.6,10.0,,,
2142,50002143,7.0,6.5,,,4.2,,7.25,6.75,4.0
2143,50002144,7.4,6.25,,,6.2,,5.5,6.5,4.5
2144,50002145,3.6,7.25,4.75,5.75,2.4,6.0,,,
2145,50002146,7.2,6.75,,,7.8,,6.75,6.0,4.5
2146,50002147,5.8,5.75,7.25,8.0,2.4,9.25,,,
2147,50002148,7.0,6.5,,,5.6,,7.5,7.0,4.25
2148,50002149,7.0,5.75,,,6.0,,7.0,5.5,2.25
2149,50002150,6.0,8.0,8.0,6.25,3.4,8.75,,,
2150,50002151,6.2,6.25,8.75,5.0,4.6,8.5,,,
2151,50002152,3.8,6.75,,,4.6,,6.25,6.75,4.0
2152,50002153,6.6,9.0,7.25,7.75,4.6,8.5,,,
2153,50002154,5.8,7.0,7.75,7.75,4.2,8.75,,,
2154,50002155,8.4,5.0,,,7.2,,7.25,8.5,3.75
2155,50002156,4.8,4.0,7.0,7.75,3.0,8.25,,,
2156,50002157,6.4,5.5,,,3.6,,7.0,5.25,3.0
2157,50002158,5.0,5.75,5.5,6.75,4.2,7.75,,,
2158,50002159,8.6,4.5,,,4.4,,8.5,9.0,4.5
2159,50002160,5.0,6.5,8.5,6.25,3.4,8.5,,,
2160,50002161,6.6,6.25,8.25,7.25,4.6,8.25,,,
2161,50002162,6.2,7.75,6.5,6.0,4.2,9.25,,,
2162,50002163,5.0,7.0,8.0,6.0,3.2,8.25,,,
2163,50002164,5.2,6.0,5.5,5.25,3.4,8.0,,,
2164,50002165,7.6,8.25,7.75,9.5,6.4,9.75,,,
2165,50002166,7.4,7.0,8.75,7.25,4.2,9.0,,,
2166,50002167,5.8,7.17,8.5,7.5,5.8,9.75,,,
2167,50002168,6.8,7.0,7.75,7.5,5.6,9.5,,,
2168,50002169,8.0,4.0,,,2.6,,5.25,5.0,2.5
2169,50002170,4.8,5.5,4.75,5.75,3.0,7.25,,,
2170,50002171,5.4,6.5,7.5,7.5,2.8,8.75,,,
2171,50002172,3.4,6.75,5.5,6.0,1.8,9.25,,,
2172,50002173,5.0,5.33,6.0,6.25,4.2,7.25,,,
2173,50002174,6.8,8.0,,,4.0,,4.5,5.25,3.25
2174,50002175,6.6,7.0,8.0,8.0,6.6,8.75,,,
2175,50002176,8.4,7.0,,,8.8,,8.5,8.25,7.0
2176,50002177,8.0,8.25,9.5,9.0,5.8,9.75,,,
2177,50002178,4.8,5.25,6.25,8.0,2.2,9.0,,,
2178,50002179,6.0,6.0,7.0,8.0,3.8,8.25,,,
2179,50002180,5.4,5.75,7.75,6.75,2.6,8.75,,,
2180,50002181,6.2,7.0,6.5,8.0,4.6,9.5,,,
2181,50002182,6.4,7.0,6.5,6.25,4.2,7.75,,,
2182,50002183,6.0,4.42,4.75,7.5,3.2,7.25,,,
2183,50002184,5.4,6.0,,,2.6,,4.25,4.75,2.75
2184,50002185,8.2,6.75,,,5.0,,6.0,4.75,4.75
2185,50002186,5.8,7.0,6.25,8.25,3.6,8.25,,,
2186,50002187,6.6,6.25,,,4.6,,5.0,7.5,4.25
2187,50002188,5.6,6.0,7.5,6.25,3.4,7.5,,,
2188,50002189,7.8,6.25,,,3.4,,7.75,6.5,5.5
2189,50002190,3.0,6.5,5.0,7.0,2.8,8.0,,,
2190,50002191,5.6,8.0,,,4.2,,5.75,3.75,3.5
2191,50002192,8.0,6.5,,,5.4,,7.25,7.25,2.75
2192,50002193,7.2,7.0,,,4.0,,8.0,7.0,2.25
2193,50002194,8.2,7.75,,,8.2,,8.0,7.5,7.5
2194,50002195,4.8,6.5,6.0,7.25,3.8,8.25,,,
2195,50002196,7.2,6.0,8.0,7.75,4.2,9.0,,,
2196,50002197,7.6,7.0,,,5.6,,7.0,8.25,4.5
2197,50002198,7.0,6.08,,,2.8,,6.25,6.25,3.75
2198,50002199,3.4,4.0,6.0,6.75,2.6,8.75,,,
2199,50002200,4.6,6.5,7.0,8.0,4.0,8.0,,,
2200,50002201,7.0,6.0,8.0,7.75,3.8,8.75,,,
2201,50002202,6.0,7.5,8.75,8.0,6.0,9.5,,,
2202,50002203,6.8,5.0,5.25,6.75,3.2,7.0,,,
2203,50002204,7.8,6.0,,,5.6,,8.0,7.75,7.75
2204,50002205,8.2,8.25,,,5.6,,8.25,8.75,6.5
2205,50002206,8.2,6.25,,,6.8,,7.5,8.25,5.5
2206,50002207,7.4,5.5,,,5.2,,7.0,7.0,3.0
2207,50002208,7.0,6.5,,,4.8,,6.25,5.25,3.0
2208,50002209,6.8,7.25,8.0,8.0,4.4,9.5,,,
2209,50002210,6.0,7.5,8.25,7.25,4.6,9.25,,,
2210,50002211,8.8,7.5,,,8.2,,8.0,8.5,6.75
2211,50002212,7.2,6.75,,,4.6,,7.25,6.75,4.75
2212,50002213,7.8,6.25,,,6.4,,7.5,8.25,3.5
2213,50002214,6.2,5.5,,,5.2,,7.75,4.75,3.5
2214,50002215,4.0,6.5,7.5,7.5,2.6,7.75,,,
2215,50002216,7.2,7.0,,,5.4,,7.0,6.75,4.75
2216,50002217,6.8,5.75,8.25,7.25,4.0,8.75,,,
2217,50002218,7.0,6.0,8.0,7.25,4.6,9.5,,,
2218,50002219,4.2,5.0,6.75,7.5,3.8,8.0,,,
2219,50002220,7.6,7.5,8.25,9.0,5.6,9.0,,,
2220,50002221,5.8,4.75,,,3.0,,5.5,6.0,3.25
2221,50002222,5.8,6.0,6.25,6.25,2.4,8.5,,,
2222,50002223,6.6,7.75,,,6.0,,6.5,6.75,5.25
2223,50002224,6.2,6.5,,,5.8,,5.75,4.5,3.0
2224,50002225,5.4,5.92,5.25,5.5,2.4,9.0,,,
2225,50002226,5.4,6.5,7.5,7.75,4.6,8.5,,,
2226,50002227,6.2,7.0,,,4.8,,6.0,6.0,4.25
2227,50002228,6.0,7.0,7.0,7.5,2.6,8.75,,,
2228,50002229,7.4,6.5,,,4.8,,7.0,6.0,6.25
2229,50002230,5.4,6.5,7.5,6.5,4.6,8.0,,,
2230,50002231,5.8,6.25,,,4.0,,5.25,5.0,3.75
2231,50002232,6.4,5.0,6.75,8.0,4.0,8.25,,,
2232,50002233,6.0,7.25,,,5.0,,6.5,6.75,3.25
2233,50002234,8.4,7.5,,,7.6,,7.75,7.75,6.0
2234,50002235,5.6,6.5,,,3.6,,5.5,7.25,5.0
2235,50002236,6.4,6.0,7.5,6.5,4.0,9.25,,,
2236,50002237,7.6,7.5,,,6.0,,6.75,7.0,6.75
2237,50002238,7.8,7.5,,,4.0,,7.5,8.0,5.0
2238,50002239,8.0,7.75,,,7.0,,6.75,7.25,5.5
2239,50002240,7.4,7.75,,,5.6,,7.75,8.0,5.5
2240,50002241,7.0,7.5,9.5,8.25,7.2,9.5,,,
2241,50002242,6.2,7.0,,,6.0,,4.75,7.25,4.75
2242,50002243,7.6,6.0,6.5,8.75,4.8,8.5,,,
2243,50002244,5.2,4.5,4.75,7.25,3.8,8.0,,,
2244,50002245,4.2,5.75,6.0,6.25,4.8,8.5,,,
2245,50002246,4.4,6.25,6.5,5.5,8.0,9.25,,,
2246,50002247,8.2,6.83,,,7.6,,7.5,6.75,4.0
2247,50002248,7.6,6.75,7.0,5.25,4.0,9.25,,,
2248,50002249,7.2,6.5,8.0,8.0,5.8,9.5,,,
2249,50002250,5.2,4.5,5.25,6.25,4.2,7.5,,,
2250,50002251,8.0,6.5,,,6.8,,6.0,5.5,6.0
2251,50002252,5.0,5.25,6.5,5.5,3.8,8.5,,,
2252,50002253,8.2,7.5,,,5.0,,7.0,6.5,4.5
2253,50002254,7.6,6.25,,,3.4,,6.5,6.25,4.75
2254,50002255,4.8,6.0,8.25,7.75,4.2,9.0,,,
2255,50002256,2.8,5.75,7.25,5.75,2.4,8.0,,,
2256,50002257,4.8,5.25,6.25,6.75,5.0,8.25,,,
2257,50002258,6.2,6.25,7.5,7.75,4.2,9.0,,,
2258,50002259,8.2,6.5,,,5.4,,7.0,5.5,5.0
2259,50002260,7.4,7.5,,,3.4,,4.25,6.25,4.5
2260,50002261,7.2,6.25,,,7.0,,7.5,6.5,4.75
2261,50002262,5.8,8.0,,,4.4,,6.5,6.5,3.75
2262,50002263,6.6,7.0,7.5,6.75,4.2,7.5,,,
2263,50002264,4.6,5.25,3.75,5.0,3.2,7.5,,,
2264,50002265,3.6,5.0,6.25,5.75,2.6,9.0,,,
2265,50002266,7.0,7.75,,,5.2,,6.5,6.5,3.75
2266,50002267,8.4,7.25,8.5,9.25,6.0,9.75,,,
2267,50002268,7.0,8.0,,,5.2,,7.25,7.0,3.5
2268,50002269,6.6,5.0,8.25,7.25,3.2,9.25,,,
2269,50002270,7.4,6.08,,,4.6,,7.0,7.0,5.0
2270,50002271,6.4,6.0,,,5.4,,6.25,7.25,5.0
2271,50002272,6.2,6.0,5.25,6.25,4.4,8.0,,,
2272,50002273,6.0,7.5,7.5,6.0,3.6,9.25,,,
2273,50002274,7.8,6.25,,,4.4,,6.0,5.75,4.25
2274,50002275,7.8,7.25,,,7.6,,7.0,6.25,5.0
2275,50002276,6.0,6.75,7.5,6.5,2.8,9.0,,,
2276,50002277,6.4,7.0,8.0,7.25,4.4,8.25,,,
2277,50002278,8.6,8.0,,,5.2,,7.5,5.75,4.5
2278,50002279,5.8,6.25,,,5.2,,5.5,7.0,5.0
2279,50002280,8.2,6.75,,,4.6,,7.25,7.5,5.75
2280,50002281,7.6,7.25,,,5.6,,7.5,7.25,7.75
2281,50002282,5.0,5.75,6.75,7.0,2.6,7.0,,,
2282,50002283,6.0,6.5,6.75,6.25,3.0,8.5,,,
2283,50002284,5.0,5.75,6.0,7.75,4.0,8.0,,,
2284,50002285,6.0,6.25,8.25,8.0,5.4,9.25,,,
2285,50002286,6.8,6.5,,,6.0,,7.0,4.0,5.5
2286,50002287,7.2,7.0,,,8.0,,8.5,7.25,4.5
2287,50002288,7.2,5.0,7.25,7.5,4.4,9.25,,,
2288,50002289,5.8,6.25,8.25,6.75,3.2,8.75,,,
2289,50002290,5.6,6.25,8.75,7.75,2.2,9.0,,,
2290,50002291,7.2,7.25,,,5.0,,7.25,5.0,6.25
2291,50002292,7.6,7.0,,,5.8,,7.75,7.0,6.75
2292,50002293,6.6,5.0,,,4.6,,5.25,4.0,2.75
2293,50002294,6.6,5.75,7.5,7.75,6.8,8.75,,,
2294,50002295,8.4,6.25,,,7.0,,8.0,7.5,5.0
2295,50002296,4.4,6.0,5.25,6.75,4.6,7.75,,,
2296,50002297,8.2,6.25,,,5.0,,7.25,7.75,5.5
2297,50002298,5.8,5.25,5.25,6.75,3.2,8.0,,,
2298,50002299,7.6,6.0,,,6.8,,7.0,6.25,5.0
2299,50002300,7.0,7.25,6.0,8.25,6.6,9.5,,,
2300,50002301,7.0,6.5,,,7.2,,6.0,4.75,4.0
2301,50002302,4.6,5.75,6.0,5.5,4.2,8.25,,,
2302,50002303,7.2,8.0,9.25,8.75,4.0,9.25,,,
2303,50002304,6.6,6.75,8.0,8.25,5.2,9.5,,,
2304,50002305,6.0,5.5,5.25,6.0,3.8,8.25,,,
2305,50002306,7.2,6.0,,,5.0,,7.5,7.75,4.75
2306,50002307,8.0,8.0,,,4.6,,6.75,6.0,5.5
2307,50002308,5.2,5.75,8.75,6.5,4.6,9.0,,,
2308,50002309,8.0,7.75,9.0,9.0,7.8,9.75,,,
2309,50002310,4.6,5.5,8.0,7.0,3.0,9.0,,,
2310,50002311,6.2,5.17,7.25,8.0,4.0,8.75,,,
2311,50002312,8.4,6.0,,,6.6,,7.5,8.0,4.75
2312,50002313,7.6,7.0,,,9.6,,8.25,7.25,5.75
2313,50002314,6.4,7.0,,,3.8,,4.5,4.0,3.25
2314,50002315,6.0,6.0,,,4.6,,6.0,6.0,4.5
2315,50002316,6.6,7.0,,,2.6,,4.5,3.75,5.5
2316,50002317,6.2,6.75,7.75,7.75,3.2,9.0,,,
2317,50002318,5.6,7.0,7.0,6.5,2.0,8.5,,,
2318,50002319,8.0,7.5,,,5.8,,8.25,7.25,6.25
2319,50002320,5.8,6.67,6.5,7.25,4.6,8.25,,,
2320,50002321,6.4,6.5,7.5,8.0,5.0,9.5,,,
2321,50002322,7.0,7.25,,,4.4,,5.75,3.75,4.0
2322,50002323,4.6,5.25,7.0,6.5,3.6,8.75,,,
2323,50002324,8.2,5.0,,,4.6,,6.0,5.75,2.5
2324,50002325,7.0,7.75,,,7.6,,6.5,6.5,5.25
2325,50002326,8.6,8.25,,,7.0,,8.0,8.25,7.0
2326,50002327,8.2,7.75,,,6.8,,6.75,7.0,5.75
2327,50002328,7.4,6.5,,,4.0,,6.0,5.5,4.0
2328,50002329,6.8,7.25,7.25,7.75,5.2,9.0,,,
2329,50002330,7.6,6.5,,,5.6,,4.5,6.75,4.25
2330,50002331,6.2,6.25,7.75,7.0,4.0,9.25,,,
2331,50002332,6.2,7.5,,,3.2,,4.75,7.25,3.5
2332,50002333,8.4,7.75,,,5.4,,7.5,7.5,5.25
2333,50002334,7.4,8.5,7.5,9.0,6.4,9.75,,,
2334,50002335,4.8,6.25,6.5,6.0,3.2,6.75,,,
2335,50002336,6.2,7.25,6.5,5.0,4.0,8.75,,,
2336,50002337,6.0,6.25,6.25,6.5,4.0,8.25,,,
2337,50002338,6.8,6.25,8.0,8.0,4.0,9.25,,,
2338,50002339,8.4,6.25,,,5.2,,8.25,8.0,5.5
2339,50002340,7.4,7.0,,,8.8,,5.75,6.75,5.25
2340,50002341,6.4,5.75,,,4.0,,4.75,7.25,4.5
2341,50002342,4.0,5.25,4.5,6.0,3.6,7.75,,,
2342,50002343,6.4,5.5,5.5,5.75,4.8,7.0,,,
2343,50002344,7.8,7.25,7.75,7.5,6.8,10.0,,,
2344,50002345,7.0,7.0,8.75,7.75,6.6,9.0,,,
2345,50002346,6.8,5.5,,,3.6,,5.25,3.0,4.25
2346,50002347,6.2,6.0,6.5,6.75,4.0,8.0,,,
2347,50002348,5.0,7.0,6.25,6.25,4.8,7.75,,,
2348,50002349,5.8,6.25,5.0,6.25,3.2,7.75,,,
2349,50002350,7.4,6.25,,,6.6,,7.75,8.25,5.25
2350,50002351,7.4,6.75,8.75,9.0,4.6,9.5,,,
2351,50002352,8.0,6.0,,,6.6,,8.0,8.5,6.5
2352,50002353,7.6,6.5,,,8.0,,7.5,7.5,5.0
2353,50002354,8.2,7.5,,,8.2,,9.0,7.75,5.0
2354,50002355,5.4,6.0,7.5,6.25,4.4,8.0,,,
2355,50002356,6.6,5.5,,,3.6,,5.75,7.0,5.5
2356,50002357,5.4,6.0,,,5.6,,5.25,3.0,4.5
2357,50002358,5.8,7.17,9.0,9.25,6.0,8.75,,,
2358,50002359,6.8,6.75,,,3.0,,7.0,4.5,4.0
2359,50002360,4.4,4.5,,,5.2,,6.5,5.5,4.0
2360,50002361,6.6,5.75,5.5,7.25,2.2,8.75,,,
2361,50002362,7.2,7.0,,,4.8,,7.25,6.75,4.25
2362,50002363,7.8,7.75,,,5.4,,7.0,7.25,5.0
2363,50002364,5.6,5.0,5.5,6.25,3.8,8.0,,,
2364,50002365,4.6,5.25,7.0,5.25,4.6,7.75,,,
2365,50002366,5.4,6.0,7.0,6.25,4.4,8.25,,,
2366,50002367,5.2,5.5,,,5.4,,5.0,5.0,4.75
2367,50002368,4.8,6.0,6.0,7.25,3.4,7.5,,,
2368,50002369,7.4,6.0,,,4.6,,6.75,5.5,3.25
2369,50002370,7.6,6.25,7.5,8.25,3.6,9.25,,,
2370,50002371,5.2,6.75,9.0,8.25,4.2,9.0,,,
2371,50002372,5.8,7.0,,,7.0,,6.5,4.75,3.75
2372,50002373,6.4,6.5,8.75,9.0,4.0,9.25,,,
2373,50002374,6.0,7.0,,,4.6,,6.25,7.25,5.0
2374,50002375,5.4,5.0,6.5,8.5,3.0,8.75,,,
2375,50002376,5.4,6.25,8.5,7.75,4.0,8.25,,,
2376,50002377,6.4,6.25,7.75,8.25,5.0,9.0,,,
2377,50002378,7.8,7.25,,,3.6,,5.75,6.5,3.25
2378,50002379,4.8,6.25,8.75,6.0,5.6,9.0,,,
2379,50002380,6.4,4.0,,,4.8,,6.5,8.75,2.75
2380,50002381,6.0,6.5,7.75,7.5,4.6,8.5,,,
2381,50002382,8.2,7.75,,,7.6,,7.25,8.0,6.5
2382,50002383,5.4,6.25,8.5,7.25,3.2,8.75,,,
2383,50002384,4.8,6.0,7.25,6.5,3.6,8.25,,,
2384,50002385,6.4,4.5,,,2.8,,4.75,6.75,4.0
2385,50002386,7.2,6.0,,,4.0,,4.75,6.5,3.5
2386,50002387,6.6,5.75,8.0,7.25,4.0,9.25,,,
2387,50002388,6.6,6.25,8.25,8.75,6.0,9.0,,,
2388,50002389,5.8,6.0,,,2.8,,6.0,6.25,3.5
2389,50002390,7.6,6.75,,,6.4,,7.25,7.0,4.75
2390,50002391,5.4,5.0,,,2.6,,3.75,7.0,3.0
2391,50002392,4.4,6.0,6.25,5.5,3.4,8.0,,,
2392,50002393,5.6,5.5,6.25,6.5,4.2,7.0,,,
2393,50002394,6.4,7.5,,,5.2,,6.5,7.25,4.0
2394,50002395,7.4,7.0,,,5.0,,6.25,7.25,5.5
2395,50002396,6.8,7.25,8.5,7.25,6.8,10.0,,,
2396,50002397,8.2,7.0,,,8.6,,8.0,8.25,7.5
2397,50002398,5.4,6.5,5.75,7.5,3.6,8.75,,,
2398,50002399,7.2,7.0,,,6.6,,6.25,7.25,6.0
2399,50002400,8.0,8.0,,,5.4,,7.75,7.75,5.5
2400,50002401,7.6,6.75,,,7.0,,7.0,4.75,4.25
2401,50002402,5.4,7.25,5.25,5.75,3.6,8.25,,,
2402,50002403,7.4,7.75,,,5.0,,6.5,5.75,3.75
2403,50002404,3.8,6.25,,,2.8,,3.0,3.25,4.0
2404,50002405,7.0,8.5,,,6.6,,6.25,7.75,4.5
2405,50002406,5.8,8.0,7.75,7.0,3.6,9.0,,,
2406,50002407,2.4,5.75,,,4.6,,5.0,4.0,4.0
2407,50002408,7.0,7.0,4.25,7.0,5.6,9.0,,,
2408,50002409,6.0,5.75,,,7.6,,6.25,2.75,3.5
2409,50002410,5.0,7.25,6.5,5.75,4.0,8.25,,,
2410,50002411,6.2,6.75,8.0,6.0,2.8,8.25,,,
2411,50002412,7.8,7.0,,,7.8,,5.25,5.5,4.75
2412,50002413,6.8,7.25,8.0,6.75,4.6,9.0,,,
2413,50002414,6.0,6.75,8.0,6.25,2.6,8.5,,,
2414,50002415,7.6,7.5,,,6.0,,7.25,8.75,5.0
